piece_name,H1,H4,GS,CPI
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/248.mid,1.8133,2.82,0.5913,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/249.mid,2.0801,2.6925,0.6531,0.9286
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/25.mid,2.1118,2.7917,0.75,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/250.mid,1.8996,2.6241,0.5508,0.8158
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/251.mid,1.9249,2.5396,0.7231,0.8235
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/252.mid,2.2704,2.6843,0.6656,0.9259
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/253.mid,2.2364,2.8552,0.6786,0.8125
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/254.mid,2.2696,2.7849,0.6687,0.8889
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/255.mid,1.4778,2.4714,0.7027,0.9545
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/256.mid,2.0473,2.6125,0.7911,0.8947
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/257.mid,2.2364,2.7406,0.6549,0.7368
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/258.mid,2.3092,2.8601,0.8194,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/259.mid,1.9014,2.62,0.6542,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/26.mid,1.9688,2.8329,0.7181,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/260.mid,0.8874,2.2353,0.819,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/261.mid,1.3732,2.2244,0.6875,-0.0
